occurrence_no,name,diet,type,length_m,max_ma,min_ma,region,lng,lat,class,family,slug,id,diet_clean,diet_code,type_group,survival_span_ma,era_mid_ma,has_coords,has_length,match_pool,region_clean,hemisphere_ns,hemisphere_ew,attack_base,defense_base,mobility_base,data_quality_score,image_key,image_mode,image_url,image_credit,image_license,length_norm
699844,Heterodontosaurus,herbivorous,ornithopod,1.2,199.3,190.8,Free State,28.5,-28.533333,Ornithischia,Heterodontosauridae,heterodontosaurus,heterodontosaurus-699844,herbivorous,0.2,ornithopod,8.5,195.05,True,True,True,Free State,S,E,0.35,0.6,0.75,4,heterodontosaurus,silhouette,,,,0.021707670043415343
700662,Pachycephalosaurus,herbivorous,ornithopod,8.0,70.6,66.0,Wyoming,-107.0,41.799999,Ornithischia,Pachycephalosauridae,pachycephalosaurus,pachycephalosaurus-700662,herbivorous,0.2,ornithopod,4.599999999999994,68.3,True,True,True,Wyoming,N,W,0.35,0.6,0.75,4,pachycephalosaurus,silhouette,,,,0.21852387843704776
700664,Ankylosaurus,herbivorous,armored dinosaur,7.0,70.6,66.0,Wyoming,-107.0,41.799999,Ornithischia,Ankylosauridae,ankylosaurus,ankylosaurus-700664,herbivorous,0.2,armored,4.599999999999994,68.3,True,True,True,Wyoming,N,W,0.35,1.0,0.3,4,ankylosaurus,silhouette,,,,0.18958031837916064
700722,Ankylosaurus,herbivorous,armored dinosaur,7.0,70.6,66.0,Wyoming,-106.891731,41.94062,Ornithischia,Ankylosauridae,ankylosaurus,ankylosaurus-700722,herbivorous,0.2,armored,4.599999999999994,68.3,True,True,True,Wyoming,N,W,0.35,1.0,0.3,4,ankylosaurus,silhouette,,,,0.18958031837916064
700743,Edmontonia,herbivorous,armored dinosaur,4.0,70.6,66.0,Wyoming,-106.881096,41.935242,Ornithischia,Nodosauridae,edmontonia,edmontonia-700743,herbivorous,0.2,armored,4.599999999999994,68.3,True,True,True,Wyoming,N,W,0.35,1.0,0.3,4,edmontonia,silhouette,,,,0.10274963820549927
700759,Ankylosaurus,herbivorous,armored dinosaur,7.0,70.6,66.0,Wyoming,-106.881096,41.935242,Ornithischia,Ankylosauridae,ankylosaurus,ankylosaurus-700759,herbivorous,0.2,armored,4.599999999999994,68.3,True,True,True,Wyoming,N,W,0.35,1.0,0.3,4,ankylosaurus,silhouette,,,,0.18958031837916064
700846,Edmontonia,herbivorous,armored dinosaur,4.0,70.6,66.0,Wyoming,-106.88224,41.935326,Ornithischia,Nodosauridae,edmontonia,edmontonia-700846,herbivorous,0.2,armored,4.599999999999994,68.3,True,True,True,Wyoming,N,W,0.35,1.0,0.3,4,edmontonia,silhouette,,,,0.10274963820549927
700857,Edmontonia,herbivorous,armored dinosaur,4.0,70.6,66.0,Wyoming,-106.88501,41.953903,Ornithischia,Nodosauridae,edmontonia,edmontonia-700857,herbivorous,0.2,armored,4.599999999999994,68.3,True,True,True,Wyoming,N,W,0.35,1.0,0.3,4,edmontonia,silhouette,,,,0.10274963820549927
702694,Ankylosaurus,herbivorous,armored dinosaur,7.0,70.6,66.0,Wyoming,-106.876312,41.939877,Ornithischia,Ankylosauridae,ankylosaurus,ankylosaurus-702694,herbivorous,0.2,armored,4.599999999999994,68.3,True,True,True,Wyoming,N,W,0.35,1.0,0.3,4,ankylosaurus,silhouette,,,,0.18958031837916064
702718,Ankylosaurus,herbivorous,armored dinosaur,7.0,70.6,66.0,Wyoming,-106.89241,41.939758,Ornithischia,Ankylosauridae,ankylosaurus,ankylosaurus-702718,herbivorous,0.2,armored,4.599999999999994,68.3,True,True,True,Wyoming,N,W,0.35,1.0,0.3,4,ankylosaurus,silhouette,,,,0.18958031837916064
702764,Edmontonia,herbivorous,armored dinosaur,4.0,70.6,66.0,Wyoming,-106.88224,41.935326,Ornithischia,Nodosauridae,edmontonia,edmontonia-702764,herbivorous,0.2,armored,4.599999999999994,68.3,True,True,True,Wyoming,N,W,0.35,1.0,0.3,4,edmontonia,silhouette,,,,0.10274963820549927
702806,Stegosaurus,herbivorous,armored dinosaur,9.0,157.3,152.1,Wyoming,-105.85611,42.196388,Ornithischia,Stegosauridae,stegosaurus,stegosaurus-702806,herbivorous,0.2,armored,5.200000000000017,154.7,True,True,True,Wyoming,N,W,0.35,1.0,0.3,4,stegosaurus,silhouette,,,,0.2474674384949349
702980,Gryposaurus,herbivorous,ornithopod,10.0,83.5,70.6,Utah,-111.859169,37.637222,Ornithischia,Hadrosauridae,gryposaurus,gryposaurus-702980,herbivorous,0.2,ornithopod,12.900000000000006,77.05,True,True,True,Utah,N,W,0.35,0.6,0.75,4,gryposaurus,silhouette,,,,0.27641099855282203
703008,Psittacosaurus,herbivorous,ceratopsian,2.0,125.45,122.46,Liaoning,121.2481,41.533611,Ornithischia,Psittacosauridae,psittacosaurus,psittacosaurus-703008,herbivorous,0.2,ceratopsian,2.990000000000009,123.955,True,True,True,Liaoning,N,E,0.35,0.85,0.45,4,psittacosaurus,silhouette,,,,0.044862518089725044
703165,Eotriceratops,,,,70.6,66.0,Alberta,-112.935257,51.953251,Ornithischia,Ceratopsidae,eotriceratops,eotriceratops-703165,unknown,0.4,unknown,4.599999999999994,68.3,True,False,False,Alberta,N,W,0.5,0.5,0.5,2,eotriceratops,silhouette,,,,
703167,Monoclonius,,,,83.5,70.6,Alberta,-111.488899,50.757,Ornithischia,Ceratopsidae,monoclonius,monoclonius-703167,unknown,0.4,unknown,12.900000000000006,77.05,True,False,False,Alberta,N,W,0.5,0.5,0.5,2,monoclonius,silhouette,,,,
703448,Psittacosaurus,herbivorous,ceratopsian,2.0,125.45,122.46,Liaoning,120.95137,41.584137,Ornithischia,Psittacosauridae,psittacosaurus,psittacosaurus-703448,herbivorous,0.2,ceratopsian,2.990000000000009,123.955,True,True,True,Liaoning,N,E,0.35,0.85,0.45,4,psittacosaurus,silhouette,,,,0.044862518089725044
705795,Valdosaurus,herbivorous,ornithopod,3.0,136.4,125.0,England,0.266667,50.950001,Ornithischia,Dryosauridae,valdosaurus,valdosaurus-705795,herbivorous,0.2,ornithopod,11.400000000000006,130.7,True,True,True,England,N,E,0.35,0.6,0.75,4,valdosaurus,silhouette,,,,0.07380607814761216
708202,Stegosaurus,herbivorous,armored dinosaur,9.0,113.0,100.5,Utah,-110.991669,39.068333,Ornithischia,Stegosauridae,stegosaurus,stegosaurus-708202,herbivorous,0.2,armored,12.5,106.75,True,True,True,Utah,N,W,0.35,1.0,0.3,4,stegosaurus,silhouette,,,,0.2474674384949349
708309,Loricatosaurus,,,,164.7,161.2,England,-0.241701,52.552071,Ornithischia,Stegosauridae,loricatosaurus,loricatosaurus-708309,unknown,0.4,unknown,3.5,162.95,True,False,False,England,N,W,0.5,0.5,0.5,2,loricatosaurus,silhouette,,,,
708310,Dacentrurus,herbivorous,armored dinosaur,6.0,155.7,145.0,Leiria,-9.328333,39.176945,Ornithischia,Stegosauridae,dacentrurus,dacentrurus-708310,herbivorous,0.2,armored,10.699999999999989,150.35,True,True,True,Leiria,N,W,0.35,1.0,0.3,4,dacentrurus,silhouette,,,,0.16063675832127353
708328,Levnesovia,,,,93.5,86.3,Navoi,62.655315,42.117294,Ornithischia,,levnesovia,levnesovia-708328,unknown,0.4,unknown,7.200000000000003,89.9,True,False,False,Navoi,N,E,0.5,0.5,0.5,1,levnesovia,silhouette,,,,
708901,Dacentrurus,herbivorous,armored dinosaur,6.0,155.7,145.0,Leiria,-8.8167,39.599998,Ornithischia,Stegosauridae,dacentrurus,dacentrurus-708901,herbivorous,0.2,armored,10.699999999999989,150.35,True,True,True,Leiria,N,W,0.35,1.0,0.3,4,dacentrurus,silhouette,,,,0.16063675832127353
709882,Parasaurolophus,herbivorous,ornithopod,11.0,83.5,70.6,Alberta,-111.511574,50.733292,Ornithischia,Hadrosauridae,parasaurolophus,parasaurolophus-709882,herbivorous,0.2,ornithopod,12.900000000000006,77.05,True,True,True,Alberta,N,W,0.35,0.6,0.75,4,parasaurolophus,silhouette,,,,0.30535455861070915
710080,Edmontosaurus,herbivorous,ornithopod,13.0,70.6,66.0,Alberta,-113.545364,53.447811,Ornithischia,Hadrosauridae,edmontosaurus,edmontosaurus-710080,herbivorous,0.2,ornithopod,4.599999999999994,68.3,True,True,True,Alberta,N,W,0.35,0.6,0.75,4,edmontosaurus,silhouette,,,,0.3632416787264834
710081,Saurolophus,herbivorous,ornithopod,9.0,70.6,66.0,Alberta,-113.545364,53.447811,Ornithischia,Hadrosauridae,saurolophus,saurolophus-710081,herbivorous,0.2,ornithopod,4.599999999999994,68.3,True,True,True,Alberta,N,W,0.35,0.6,0.75,4,saurolophus,silhouette,,,,0.2474674384949349
715462,Stegoceras,herbivorous,ornithopod,2.4,83.5,70.6,New Mexico,-108.199997,36.266666,Ornithischia,Pachycephalosauridae,stegoceras,stegoceras-715462,herbivorous,0.2,ornithopod,12.900000000000006,77.05,True,True,True,New Mexico,N,W,0.35,0.6,0.75,4,stegoceras,silhouette,,,,0.056439942112879886
715473,Pentaceratops,herbivorous,ceratopsian,6.8,83.5,66.0,Colorado,-108.846741,40.031628,Ornithischia,Ceratopsidae,pentaceratops,pentaceratops-715473,herbivorous,0.2,ceratopsian,17.5,74.75,True,True,True,Colorado,N,W,0.35,0.85,0.45,4,pentaceratops,silhouette,,,,0.1837916063675832
715618,Velafrons,,,,83.5,70.6,Coahuila,-101.400276,25.5,Ornithischia,Hadrosauridae,velafrons,velafrons-715618,unknown,0.4,unknown,12.900000000000006,77.05,True,False,False,Coahuila,N,W,0.5,0.5,0.5,2,velafrons,silhouette,,,,
715649,Pachycephalosaurus,herbivorous,ornithopod,8.0,83.5,70.6,Alberta,-111.572777,50.775276,Ornithischia,Pachycephalosauridae,pachycephalosaurus,pachycephalosaurus-715649,herbivorous,0.2,ornithopod,12.900000000000006,77.05,True,True,True,Alberta,N,W,0.35,0.6,0.75,4,pachycephalosaurus,silhouette,,,,0.21852387843704776
715657,Anasazisaurus,,,,83.5,70.6,New Mexico,-107.816597,36.1548,Ornithischia,Hadrosauridae,anasazisaurus,anasazisaurus-715657,unknown,0.4,unknown,12.900000000000006,77.05,True,False,False,New Mexico,N,W,0.5,0.5,0.5,2,anasazisaurus,silhouette,,,,
715809,Nodocephalosaurus,,,,83.5,70.6,New Mexico,-108.084167,36.343613,Ornithischia,Ankylosauridae,nodocephalosaurus,nodocephalosaurus-715809,unknown,0.4,unknown,12.900000000000006,77.05,True,False,False,New Mexico,N,W,0.5,0.5,0.5,2,nodocephalosaurus,silhouette,,,,
715810,Nodocephalosaurus,,,,83.5,70.6,New Mexico,-108.084167,36.343613,Ornithischia,Ankylosauridae,nodocephalosaurus,nodocephalosaurus-715810,unknown,0.4,unknown,12.900000000000006,77.05,True,False,False,New Mexico,N,W,0.5,0.5,0.5,2,nodocephalosaurus,silhouette,,,,
715811,Nodocephalosaurus,,,,83.5,70.6,New Mexico,-108.084167,36.343613,Ornithischia,Ankylosauridae,nodocephalosaurus,nodocephalosaurus-715811,unknown,0.4,unknown,12.900000000000006,77.05,True,False,False,New Mexico,N,W,0.5,0.5,0.5,2,nodocephalosaurus,silhouette,,,,
715812,Nodocephalosaurus,,,,83.5,70.6,New Mexico,-108.084167,36.343613,Ornithischia,Ankylosauridae,nodocephalosaurus,nodocephalosaurus-715812,unknown,0.4,unknown,12.900000000000006,77.05,True,False,False,New Mexico,N,W,0.5,0.5,0.5,2,nodocephalosaurus,silhouette,,,,
717828,Hylaeosaurus,herbivorous,armored dinosaur,5.0,136.4,125.45,England,-1.3808,50.622501,Ornithischia,Nodosauridae,hylaeosaurus,hylaeosaurus-717828,herbivorous,0.2,armored,10.950000000000003,130.925,True,True,True,England,N,W,0.35,1.0,0.3,4,hylaeosaurus,silhouette,,,,0.1316931982633864
719964,Styracosaurus,herbivorous,ceratopsian,5.5,83.5,70.6,Alberta,-110.243889,48.026382,Ornithischia,Ceratopsidae,styracosaurus,styracosaurus-719964,herbivorous,0.2,ceratopsian,12.900000000000006,77.05,True,True,True,Alberta,N,W,0.35,0.85,0.45,4,styracosaurus,silhouette,,,,0.14616497829232997
719965,Styracosaurus,herbivorous,ceratopsian,5.5,83.5,70.6,Alberta,-111.23143,50.820862,Ornithischia,Ceratopsidae,styracosaurus,styracosaurus-719965,herbivorous,0.2,ceratopsian,12.900000000000006,77.05,True,True,True,Alberta,N,W,0.35,0.85,0.45,4,styracosaurus,silhouette,,,,0.14616497829232997
720034,Styracosaurus,herbivorous,ceratopsian,5.5,83.5,70.6,Alberta,-111.322235,50.81678,Ornithischia,Ceratopsidae,styracosaurus,styracosaurus-720034,herbivorous,0.2,ceratopsian,12.900000000000006,77.05,True,True,True,Alberta,N,W,0.35,0.85,0.45,4,styracosaurus,silhouette,,,,0.14616497829232997
720035,Styracosaurus,herbivorous,ceratopsian,5.5,83.5,70.6,Alberta,-111.551857,50.746986,Ornithischia,Ceratopsidae,styracosaurus,styracosaurus-720035,herbivorous,0.2,ceratopsian,12.900000000000006,77.05,True,True,True,Alberta,N,W,0.35,0.85,0.45,4,styracosaurus,silhouette,,,,0.14616497829232997
735997,Sahaliyania,,,,70.6,66.0,Heilongjiang,130.145828,48.394722,Ornithischia,Hadrosauridae,sahaliyania,sahaliyania-735997,unknown,0.4,unknown,4.599999999999994,68.3,True,False,False,Heilongjiang,N,E,0.5,0.5,0.5,2,sahaliyania,silhouette,,,,
735999,Wulagasaurus,,,,70.6,66.0,Heilongjiang,130.145828,48.394722,Ornithischia,Hadrosauridae,wulagasaurus,wulagasaurus-735999,unknown,0.4,unknown,4.599999999999994,68.3,True,False,False,Heilongjiang,N,E,0.5,0.5,0.5,2,wulagasaurus,silhouette,,,,
740417,Protoceratops,herbivorous,ceratopsian,1.8,145.0,100.5,Gansu,101.556946,38.862225,Ornithischia,,protoceratops,protoceratops-740417,herbivorous,0.2,ceratopsian,44.5,122.75,True,True,True,Gansu,N,E,0.35,0.85,0.45,3,protoceratops,silhouette,,,,0.039073806078147616
741048,Zhongyuanosaurus,,,,100.5,89.8,Henan,112.560799,34.087219,Ornithischia,Ankylosauridae,zhongyuanosaurus,zhongyuanosaurus-741048,unknown,0.4,unknown,10.700000000000003,95.15,True,False,False,Henan,N,E,0.5,0.5,0.5,2,zhongyuanosaurus,silhouette,,,,
741099,Edmontonia,herbivorous,armored dinosaur,4.0,70.6,66.0,Alberta,-112.911301,51.688202,Ornithischia,Nodosauridae,edmontonia,edmontonia-741099,herbivorous,0.2,armored,4.599999999999994,68.3,True,True,True,Alberta,N,W,0.35,1.0,0.3,4,edmontonia,silhouette,,,,0.10274963820549927
741249,Talarurus,herbivorous,armored dinosaur,6.0,100.5,89.8,Dornogov,109.858887,44.34,Ornithischia,Ankylosauridae,talarurus,talarurus-741249,herbivorous,0.2,armored,10.700000000000003,95.15,True,True,True,Dornogov,N,E,0.35,1.0,0.3,4,talarurus,silhouette,,,,0.16063675832127353
741250,Pinacosaurus,herbivorous,armored dinosaur,5.0,145.0,100.5,Ovorhangai,102.733299,44.241501,Ornithischia,Ankylosauridae,pinacosaurus,pinacosaurus-741250,herbivorous,0.2,armored,44.5,122.75,True,True,True,Ovorhangai,N,E,0.35,1.0,0.3,4,pinacosaurus,silhouette,,,,0.1316931982633864
741251,Psittacosaurus,herbivorous,ceratopsian,2.0,145.0,100.5,Ovorhangai,102.733299,44.241501,Ornithischia,Psittacosauridae,psittacosaurus,psittacosaurus-741251,herbivorous,0.2,ceratopsian,44.5,122.75,True,True,True,Ovorhangai,N,E,0.35,0.85,0.45,4,psittacosaurus,silhouette,,,,0.044862518089725044
741702,Tarchia,herbivorous,armored dinosaur,8.5,83.5,66.0,Omnogov,101.275002,43.491669,Ornithischia,Ankylosauridae,tarchia,tarchia-741702,herbivorous,0.2,armored,17.5,74.75,True,True,True,Omnogov,N,E,0.35,1.0,0.3,4,tarchia,silhouette,,,,0.23299565846599135
741711,Shamosaurus,herbivorous,armored dinosaur,,125.0,100.5,Ovorhangai,102.416664,42.450001,Ornithischia,Ankylosauridae,shamosaurus,shamosaurus-741711,herbivorous,0.2,armored,24.5,112.75,True,False,False,Ovorhangai,N,E,0.35,1.0,0.3,3,shamosaurus,silhouette,,,,
741713,Saichania,herbivorous,armored dinosaur,6.6,83.6,72.1,Omnogov,99.599998,43.299999,Ornithischia,Ankylosauridae,saichania,saichania-741713,herbivorous,0.2,armored,11.5,77.85,True,True,True,Omnogov,N,E,0.35,1.0,0.3,4,saichania,silhouette,,,,0.17800289435600578
741718,Amtosaurus,,,,100.5,89.8,Omnogov,107.518059,43.144169,Ornithischia,,amtosaurus,amtosaurus-741718,unknown,0.4,unknown,10.700000000000003,95.15,True,False,False,Omnogov,N,E,0.5,0.5,0.5,1,amtosaurus,silhouette,,,,
741738,Pinacosaurus,herbivorous,armored dinosaur,5.0,83.6,72.1,Dornogov,109.779999,44.438057,Ornithischia,Ankylosauridae,pinacosaurus,pinacosaurus-741738,herbivorous,0.2,armored,11.5,77.85,True,True,True,Dornogov,N,E,0.35,1.0,0.3,4,pinacosaurus,silhouette,,,,0.1316931982633864
749715,Yamaceratops,,,,86.3,83.6,Dornogov,109.35318,44.393677,Ornithischia,,yamaceratops,yamaceratops-749715,unknown,0.4,unknown,2.700000000000003,84.94999999999999,True,False,False,Dornogov,N,E,0.5,0.5,0.5,1,yamaceratops,silhouette,,,,
751808,Iguanodon,herbivorous,ornithopod,10.0,136.4,125.45,England,-1.954561,50.620792,Ornithischia,,iguanodon,iguanodon-751808,herbivorous,0.2,ornithopod,10.950000000000003,130.925,True,True,True,England,N,W,0.35,0.6,0.75,3,iguanodon,silhouette,,,,0.27641099855282203
751809,Iguanodon,herbivorous,ornithopod,10.0,136.4,125.45,England,-2.464766,50.66465,Ornithischia,,iguanodon,iguanodon-751809,herbivorous,0.2,ornithopod,10.950000000000003,130.925,True,True,True,England,N,W,0.35,0.6,0.75,3,iguanodon,silhouette,,,,0.27641099855282203
751815,Iguanodon,herbivorous,ornithopod,10.0,139.8,132.9,England,-2.464579,50.66798,Ornithischia,,iguanodon,iguanodon-751815,herbivorous,0.2,ornithopod,6.900000000000006,136.35000000000002,True,True,True,England,N,W,0.35,0.6,0.75,3,iguanodon,silhouette,,,,0.27641099855282203
751818,Hylaeosaurus,herbivorous,armored dinosaur,5.0,139.8,132.9,England,-2.464579,50.66798,Ornithischia,Nodosauridae,hylaeosaurus,hylaeosaurus-751818,herbivorous,0.2,armored,6.900000000000006,136.35000000000002,True,True,True,England,N,W,0.35,1.0,0.3,4,hylaeosaurus,silhouette,,,,0.1316931982633864
751909,Iguanodon,herbivorous,ornithopod,10.0,145.0,139.8,England,-2.0225,50.6017,Ornithischia,,iguanodon,iguanodon-751909,herbivorous,0.2,ornithopod,5.199999999999989,142.4,True,True,True,England,N,W,0.35,0.6,0.75,3,iguanodon,silhouette,,,,0.27641099855282203
755319,Zalmoxes,herbivorous,ornithopod,3.0,70.6,66.0,Alba,23.521614,46.043896,Ornithischia,Rhabdodontidae,zalmoxes,zalmoxes-755319,herbivorous,0.2,ornithopod,4.599999999999994,68.3,True,True,True,Alba,N,E,0.35,0.6,0.75,4,zalmoxes,silhouette,,,,0.07380607814761216
755320,Telmatosaurus,herbivorous,ornithopod,5.0,70.6,66.0,Alba,23.521614,46.043896,Ornithischia,Hadrosauridae,telmatosaurus,telmatosaurus-755320,herbivorous,0.2,ornithopod,4.599999999999994,68.3,True,True,True,Alba,N,E,0.35,0.6,0.75,4,telmatosaurus,silhouette,,,,0.1316931982633864
755321,Struthiosaurus,herbivorous,armored dinosaur,2.5,70.6,66.0,Alba,23.521614,46.043896,Ornithischia,Nodosauridae,struthiosaurus,struthiosaurus-755321,herbivorous,0.2,armored,4.599999999999994,68.3,True,True,True,Alba,N,E,0.35,1.0,0.3,4,struthiosaurus,silhouette,,,,0.059334298118668596
757341,Triceratops,herbivorous,ceratopsian,9.0,70.6,66.0,Montana,-106.924721,47.583611,Ornithischia,Ceratopsidae,triceratops,triceratops-757341,herbivorous,0.2,ceratopsian,4.599999999999994,68.3,True,True,True,Montana,N,W,0.35,0.85,0.45,4,triceratops,silhouette,,,,0.2474674384949349
757342,Triceratops,herbivorous,ceratopsian,9.0,70.6,66.0,Montana,-106.276939,47.653889,Ornithischia,Ceratopsidae,triceratops,triceratops-757342,herbivorous,0.2,ceratopsian,4.599999999999994,68.3,True,True,True,Montana,N,W,0.35,0.85,0.45,4,triceratops,silhouette,,,,0.2474674384949349
770354,Gasparinisaura,herbivorous,ornithopod,0.8,83.5,70.6,Río Negro,-68.081757,-38.809647,Ornithischia,,gasparinisaura,gasparinisaura-770354,herbivorous,0.2,ornithopod,12.900000000000006,77.05,True,True,True,Río Negro,S,W,0.35,0.6,0.75,3,gasparinisaura,silhouette,,,,0.010130246020260494
770622,Iguanodon,herbivorous,ornithopod,10.0,140.2,125.45,England,-0.800075,51.001877,Ornithischia,,iguanodon,iguanodon-770622,herbivorous,0.2,ornithopod,14.749999999999986,132.825,True,True,True,England,N,W,0.35,0.6,0.75,3,iguanodon,silhouette,,,,0.27641099855282203
774684,Iguanodon,herbivorous,ornithopod,10.0,140.2,136.4,England,0.623302,50.861614,Ornithischia,,iguanodon,iguanodon-774684,herbivorous,0.2,ornithopod,3.799999999999983,138.3,True,True,True,England,N,E,0.35,0.6,0.75,3,iguanodon,silhouette,,,,0.27641099855282203
775078,Dinehichnus,,,,155.7,150.8,Swietokrzyskie,21.66498,50.885155,Ornithischia,,dinehichnus,dinehichnus-775078,unknown,0.4,unknown,4.899999999999977,153.25,True,False,False,Swietokrzyskie,N,E,0.5,0.5,0.5,1,dinehichnus,silhouette,,,,
775779,Psittacosaurus,herbivorous,ceratopsian,2.0,125.45,122.46,Liaoning,120.95137,41.584137,Ornithischia,Psittacosauridae,psittacosaurus,psittacosaurus-775779,herbivorous,0.2,ceratopsian,2.990000000000009,123.955,True,True,True,Liaoning,N,E,0.35,0.85,0.45,4,psittacosaurus,silhouette,,,,0.044862518089725044
775783,Changchunsaurus,,,,125.0,93.9,Jilin,124.894295,43.585079,Ornithischia,Thescelosauridae,changchunsaurus,changchunsaurus-775783,unknown,0.4,unknown,31.099999999999994,109.45,True,False,False,Jilin,N,E,0.5,0.5,0.5,2,changchunsaurus,silhouette,,,,
775784,Helioceratops,,,,125.0,93.9,Jilin,124.894295,43.585079,Ornithischia,,helioceratops,helioceratops-775784,unknown,0.4,unknown,31.099999999999994,109.45,True,False,False,Jilin,N,E,0.5,0.5,0.5,1,helioceratops,silhouette,,,,
776420,Edmontosaurus,herbivorous,ornithopod,13.0,72.1,66.0,Montana,-106.803055,46.375832,Ornithischia,Hadrosauridae,edmontosaurus,edmontosaurus-776420,herbivorous,0.2,ornithopod,6.099999999999994,69.05,True,True,True,Montana,N,W,0.35,0.6,0.75,4,edmontosaurus,silhouette,,,,0.3632416787264834
777771,Lanzhousaurus,,,,129.4,125.0,Gansu,103.900002,36.700001,Ornithischia,,lanzhousaurus,lanzhousaurus-777771,unknown,0.4,unknown,4.400000000000006,127.2,True,False,False,Gansu,N,E,0.5,0.5,0.5,1,lanzhousaurus,silhouette,,,,
781634,Pinacosaurus,herbivorous,armored dinosaur,5.0,83.5,70.6,Omnogov,103.30278,44.228333,Ornithischia,Ankylosauridae,pinacosaurus,pinacosaurus-781634,herbivorous,0.2,armored,12.900000000000006,77.05,True,True,True,Omnogov,N,E,0.35,1.0,0.3,4,pinacosaurus,silhouette,,,,0.1316931982633864
782319,Diabloceratops,,,,83.5,70.6,Utah,-111.349167,37.178055,Ornithischia,Ceratopsidae,diabloceratops,diabloceratops-782319,unknown,0.4,unknown,12.900000000000006,77.05,True,False,False,Utah,N,W,0.5,0.5,0.5,2,diabloceratops,silhouette,,,,
782320,Diabloceratops,,,,83.5,70.6,Utah,-111.646667,37.191113,Ornithischia,Ceratopsidae,diabloceratops,diabloceratops-782320,unknown,0.4,unknown,12.900000000000006,77.05,True,False,False,Utah,N,W,0.5,0.5,0.5,2,diabloceratops,silhouette,,,,
783906,Edmontosaurus,herbivorous,ornithopod,13.0,72.1,66.0,North Dakota,-103.946365,46.286884,Ornithischia,Hadrosauridae,edmontosaurus,edmontosaurus-783906,herbivorous,0.2,ornithopod,6.099999999999994,69.05,True,True,True,North Dakota,N,W,0.35,0.6,0.75,4,edmontosaurus,silhouette,,,,0.3632416787264834
