name,slug,display_name,occurrence_count,exemplar_occurrence_no,diet,type,type_group,length_m,max_ma,min_ma,era_mid_ma,survival_span_ma,class_name,family,region_example,lat,lng,unique_regions,has_any_coords,has_any_length,match_pool,data_quality_score,attack_base,defense_base,mobility_base,id,diet_code,length_norm,image_key,image_mode,image_url,image_credit,image_license
Neimongosaurus,neimongosaurus,Neimongosaurus,2,537626,unknown,,unknown,,86.3,70.6,77.75,14.300000000000004,Saurischia,Therizinosauridae,Nei Mongol,45.207287,88.79114899999999,2,True,False,False,2,0.5,0.5,0.5,neimongosaurus,0.4,,neimongosaurus,silhouette,,,
Nemegtomaia,nemegtomaia,Nemegtomaia,3,529494,unknown,,unknown,,83.5,66.0,74.75,17.5,Saurischia,Oviraptoridae,Omnogov,43.505554,101.078331,1,True,False,False,2,0.5,0.5,0.5,nemegtomaia,0.4,,nemegtomaia,silhouette,,,
Nemegtosaurus,nemegtosaurus,Nemegtosaurus,3,989476,herbivorous,sauropod,sauropod,13.0,89.3,66.0,74.8,17.599999999999994,Saurischia,Nemegtosauridae,Fukushima,42.821259,101.047775,3,True,True,True,4,0.35,0.8,0.25,nemegtosaurus,0.2,0.3632416787264834,nemegtosaurus,silhouette,,,
Neoanomoepus,neoanomoepus,Neoanomoepus,2,518079,unknown,,unknown,,152.1,125.0,140.475,16.14999999999999,Ornithischia,Anomoepodidae,British Columbia,33.366665999999995,-6.308334500000001,2,True,False,False,2,0.5,0.5,0.5,neoanomoepus,0.4,,neoanomoepus,silhouette,,,
Neovenator,neovenator,Neovenator,2,471740,carnivorous,large theropod,theropod,7.4,132.9,125.0,128.075,6.150000000000006,Saurischia,Neovenatoridae,England,48.1875555,-1.145175,2,True,True,True,4,1.0,0.55,0.9,neovenator,1.0,0.20115774240231551,neovenator,silhouette,,,
Neuquenraptor,neuquenraptor,Neuquenraptor,1,482022,unknown,,unknown,,93.5,85.8,89.65,7.700000000000003,Saurischia,Dromaeosauridae,Neuquén,-38.900002,-69.550003,1,True,False,False,2,0.5,0.5,0.5,neuquenraptor,0.4,,neuquenraptor,silhouette,,,
Neuquensaurus,neuquensaurus,Neuquensaurus,8,508084,unknown,,unknown,,100.5,66.0,77.05,17.5,Saurischia,Saltasauridae,Río Negro,-38.816669,-68.06666949999999,3,True,False,False,2,0.5,0.5,0.5,neuquensaurus,0.4,,neuquensaurus,silhouette,,,
Ngexisaurus,ngexisaurus,Ngexisaurus,1,1252923,unknown,,unknown,,174.1,163.5,168.8,10.599999999999994,Saurischia,,Xizang,31.067663,97.327209,1,True,False,False,1,0.5,0.5,0.5,ngexisaurus,0.4,,ngexisaurus,silhouette,,,
Nigersaurus,nigersaurus,Nigersaurus,1,567908,herbivorous,sauropod,sauropod,15.0,125.0,100.5,112.75,24.5,Saurischia,Rebbachisauridae,Agadez,16.450001,9.133333,1,True,True,True,4,0.35,0.8,0.25,nigersaurus,0.2,0.4211287988422577,nigersaurus,silhouette,,,
Ningyuansaurus,ningyuansaurus,Ningyuansaurus,1,1108752,unknown,,unknown,,129.4,113.0,121.2,16.400000000000006,Saurischia,,Liaoning,40.650002,119.683296,1,True,False,False,1,0.5,0.5,0.5,ningyuansaurus,0.4,,ningyuansaurus,silhouette,,,
Niobrarasaurus,niobrarasaurus,Niobrarasaurus,2,487783,unknown,,unknown,,89.3,83.5,86.1,2.8999999999999986,Ornithischia,,Kansas,38.7140005,-100.24700200000001,1,True,False,False,1,0.5,0.5,0.5,niobrarasaurus,0.4,,niobrarasaurus,silhouette,,,
Nipponosaurus,nipponosaurus,Nipponosaurus,1,396875,herbivorous,ornithopod,ornithopod,,85.8,70.6,78.19999999999999,15.200000000000003,Ornithischia,Hadrosauridae,Sakhalin,47.167702,142.5,1,True,False,False,3,0.35,0.6,0.75,nipponosaurus,0.2,,nipponosaurus,silhouette,,,
Noasaurus,noasaurus,Noasaurus,1,457535,carnivorous,small theropod,theropod,1.0,70.6,66.0,68.3,4.599999999999994,Saurischia,Noasauridae,Salta,-26.066668,-65.366669,1,True,True,True,4,1.0,0.55,0.9,noasaurus,1.0,0.015918958031837918,noasaurus,silhouette,,,
Nodocephalosaurus,nodocephalosaurus,Nodocephalosaurus,5,529518,unknown,,unknown,,83.5,70.6,77.05,12.900000000000006,Ornithischia,Ankylosauridae,New Mexico,36.343613,-108.084167,1,True,False,False,2,0.5,0.5,0.5,nodocephalosaurus,0.4,,nodocephalosaurus,silhouette,,,
Nodosaurus,nodosaurus,Nodosaurus,2,220000,herbivorous,armored dinosaur,armored,5.0,99.6,70.6,86.8,9.5,Ornithischia,Nodosauridae,Alberta,46.8109515,-108.72515849999999,2,True,True,True,4,0.35,1.0,0.3,nodosaurus,0.2,0.1316931982633864,nodosaurus,silhouette,,,
Nomingia,nomingia,Nomingia,1,937808,omnivorous,small theropod,theropod,1.6,72.1,66.0,69.05,6.099999999999994,Saurischia,Oviraptoridae,Omnogov,43.86639,100.011108,1,True,True,True,4,0.65,0.55,0.9,nomingia,0.6,0.033285094066570195,nomingia,silhouette,,,
Nopcsaspondylus,nopcsaspondylus,Nopcsaspondylus,1,513385,unknown,,unknown,,99.6,93.5,96.55,6.099999999999994,Saurischia,Rebbachisauridae,Neuquén,-39.514999,-69.249001,1,True,False,False,2,0.5,0.5,0.5,nopcsaspondylus,0.4,,nopcsaspondylus,silhouette,,,
Normanniasaurus,normanniasaurus,Normanniasaurus,2,1110940,unknown,,unknown,,112.03,99.6,105.55749999999999,6.215000000000003,Saurischia,,Seine-Maritime,49.516701,0.1,1,True,False,False,1,0.5,0.5,0.5,normanniasaurus,0.4,,normanniasaurus,silhouette,,,
Nothronychus,nothronychus,Nothronychus,2,513606,omnivorous,large theropod,theropod,5.3,99.6,89.3,92.925,7.25,Saurischia,Therizinosauridae,New Mexico,36.074583000000004,-110.256805,2,True,True,True,4,0.65,0.55,0.9,nothronychus,0.6,0.14037626628075253,nothronychus,silhouette,,,
Notocolossus,notocolossus,Notocolossus,2,1310624,unknown,,unknown,,89.3,83.5,86.4,5.799999999999997,Saurischia,,Mendoza,-37.061214,-69.375999,1,True,False,False,1,0.5,0.5,0.5,notocolossus,0.4,,notocolossus,silhouette,,,
Notohypsilophodon,notohypsilophodon,Notohypsilophodon,1,621155,unknown,,unknown,,99.6,89.3,94.44999999999999,10.299999999999997,Ornithischia,,Chubut,-44.914669,-69.288971,1,True,False,False,1,0.5,0.5,0.5,notohypsilophodon,0.4,,notohypsilophodon,silhouette,,,
Nqwebasaurus,nqwebasaurus,Nqwebasaurus,1,513197,carnivorous,small theropod,theropod,1.0,145.0,132.9,138.95,12.099999999999994,Saurischia,Compsognathidae,Eastern Cape,-33.416943,25.273056,1,True,True,True,4,1.0,0.55,0.9,nqwebasaurus,1.0,0.015918958031837918,nqwebasaurus,silhouette,,,
Nuthetes,nuthetes,Nuthetes,6,301076,unknown,,unknown,,145.0,139.8,142.6,4.800000000000011,Saurischia,Dromaeosauridae,England,50.599998,-1.966667,2,True,False,False,2,0.5,0.5,0.5,nuthetes,0.4,,nuthetes,silhouette,,,
Ohmdenosaurus,ohmdenosaurus,Ohmdenosaurus,1,500000,unknown,,unknown,,182.0,175.6,178.8,6.400000000000006,Saurischia,,Baden-Württemberg,48.650002,9.5167,1,True,False,False,1,0.5,0.5,0.5,ohmdenosaurus,0.4,,ohmdenosaurus,silhouette,,,
Ojoraptorsaurus,ojoraptorsaurus,Ojoraptorsaurus,1,1099040,unknown,,unknown,,70.6,66.0,68.3,4.599999999999994,Saurischia,Caenagnathidae,New Mexico,36.287422,-108.09536,1,True,False,False,2,0.5,0.5,0.5,ojoraptorsaurus,0.4,,ojoraptorsaurus,silhouette,,,
Olorotitan,olorotitan,Olorotitan,1,396864,unknown,,unknown,,70.6,66.0,68.3,4.599999999999994,Ornithischia,Hadrosauridae,Amur,49.082779,130.859451,1,True,False,False,2,0.5,0.5,0.5,olorotitan,0.4,,olorotitan,silhouette,,,
Omeisaurus,omeisaurus,Omeisaurus,10,474577,herbivorous,sauropod,sauropod,20.0,174.1,145.0,163.65,8.849999999999994,Saurischia,,Sichuan,29.7255555,104.81597099999999,2,True,True,True,3,0.35,0.8,0.25,omeisaurus,0.2,0.5658465991316932,omeisaurus,silhouette,,,
Oobardjidama,oobardjidama,Oobardjidama,1,1364960,unknown,,unknown,,139.8,125.0,132.4,14.800000000000011,Saurischia,,Western Australia,-17.489502,122.142029,1,True,False,False,1,0.5,0.5,0.5,oobardjidama,0.4,,oobardjidama,silhouette,,,
Oohkotokia,oohkotokia,Oohkotokia,1,1100747,unknown,,unknown,,83.5,70.6,77.05,12.900000000000006,Ornithischia,Ankylosauridae,Montana,48.646389,-112.353615,1,True,False,False,2,0.5,0.5,0.5,oohkotokia,0.4,,oohkotokia,silhouette,,,
Opisthocoelicaudia,opisthocoelicaudia,Opisthocoelicaudia,1,387341,herbivorous,sauropod,sauropod,12.0,83.6,66.0,74.8,17.599999999999994,Saurischia,Saltasauridae,Omnogov,43.602501,100.455276,1,True,True,True,4,0.35,0.8,0.25,opisthocoelicaudia,0.2,0.33429811866859627,opisthocoelicaudia,silhouette,,,
Orcauichnites,orcauichnites,Orcauichnites,1,833236,unknown,,unknown,,70.6,66.0,68.3,4.599999999999994,Ornithischia,Iguanodontidae,Cataluña,42.165714,0.99029,1,True,False,False,2,0.5,0.5,0.5,orcauichnites,0.4,,orcauichnites,silhouette,,,
Orkoraptor,orkoraptor,Orkoraptor,1,867559,unknown,,unknown,,70.6,66.0,68.3,4.599999999999994,Saurischia,Megaraptoridae,Santa Cruz,-49.854443,-72.107224,1,True,False,False,2,0.5,0.5,0.5,orkoraptor,0.4,,orkoraptor,silhouette,,,
Ornithoides,ornithoides,Ornithoides,1,487471,unknown,,unknown,,83.5,70.6,77.05,12.900000000000006,Saurischia,,Omnogov,44.156948,103.692329,1,True,False,False,1,0.5,0.5,0.5,ornithoides,0.4,,ornithoides,silhouette,,,
Ornitholestes,ornitholestes,Ornitholestes,4,487805,carnivorous,small theropod,theropod,2.0,161.2,145.0,151.15,11.5,Saurischia,Compsognathidae,Wyoming,41.9554155,-106.75347550000001,2,True,True,True,4,1.0,0.55,0.9,ornitholestes,1.0,0.044862518089725044,ornitholestes,silhouette,,,
Ornithomimipus,ornithomimipus,Ornithomimipus,9,463389,unknown,,unknown,,125.0,66.0,101.25,15.5,Saurischia,Ornithomimipodidae,Yukon,51.8046,-112.946602,5,True,False,False,2,0.5,0.5,0.5,ornithomimipus,0.4,,ornithomimipus,silhouette,,,
Ornithomimus,ornithomimus,Ornithomimus,39,463051,omnivorous,large theropod,theropod,4.0,125.0,66.0,77.05,11.5,Saurischia,Ornithomimidae,Alberta,45.468201,-108.120796,11,True,True,True,4,0.65,0.55,0.9,ornithomimus,0.6,0.10274963820549927,ornithomimus,silhouette,,,
Ornithopodichnites,ornithopodichnites,Ornithopodichnites,1,833237,unknown,,unknown,,70.6,66.0,68.3,4.599999999999994,Ornithischia,,Cataluña,42.165714,0.99029,1,True,False,False,1,0.5,0.5,0.5,ornithopodichnites,0.4,,ornithopodichnites,silhouette,,,
Ornithopodichnus,ornithopodichnus,Ornithopodichnus,2,851026,unknown,,unknown,,113.0,70.6,91.9,12.700000000000003,Ornithischia,Iguanodontidae,Gyeongsangnam-do,42.806528,75.7315255,2,True,False,False,2,0.5,0.5,0.5,ornithopodichnus,0.4,,ornithopodichnus,silhouette,,,
Ornithopsis,ornithopsis,Ornithopsis,6,280983,unknown,,unknown,,164.7,122.46,140.15,9.870000000000012,Saurischia,,England,50.6318475,-1.4113475,2,True,False,False,1,0.5,0.5,0.5,ornithopsis,0.4,,ornithopsis,silhouette,,,
Orodromeus,orodromeus,Orodromeus,9,149983,herbivorous,ornithopod,ornithopod,2.0,86.3,66.0,77.85,11.5,Ornithischia,Thescelosauridae,Montana,47.8125,-112.199997,1,True,True,True,4,0.35,0.6,0.75,orodromeus,0.2,0.044862518089725044,orodromeus,silhouette,,,
Oryctodromeus,oryctodromeus,Oryctodromeus,1,679942,herbivorous,ornithopod,ornithopod,2.1,100.5,93.9,97.2,6.599999999999994,Ornithischia,Thescelosauridae,Montana,44.537224,-112.59861,1,True,True,True,4,0.35,0.6,0.75,oryctodromeus,0.2,0.047756874095513754,oryctodromeus,silhouette,,,
Osmakasaurus,osmakasaurus,Osmakasaurus,3,408066,unknown,,unknown,,157.3,125.0,127.2,4.400000000000006,Ornithischia,,South Dakota,43.441601,-103.390999,2,True,False,False,1,0.5,0.5,0.5,osmakasaurus,0.4,,osmakasaurus,silhouette,,,
Ostafrikasaurus,ostafrikasaurus,Ostafrikasaurus,1,1126045,unknown,,unknown,,152.1,145.0,148.55,7.099999999999994,Saurischia,Spinosauridae,Lindi,-9.704556,39.22842,1,True,False,False,2,0.5,0.5,0.5,ostafrikasaurus,0.4,,ostafrikasaurus,silhouette,,,
Othnielosaurus,othnielosaurus,Othnielosaurus,8,408759,unknown,,unknown,,161.2,145.0,151.15,12.300000000000011,Ornithischia,,Wyoming,42.9722215,-107.637501,3,True,False,False,1,0.5,0.5,0.5,othnielosaurus,0.4,,othnielosaurus,silhouette,,,
Otozoum,otozoum,Otozoum,13,520141,unknown,,unknown,,237.0,174.1,196.05,10.5,Saurischia,Otozoidae,Massachusetts,42.28056,-72.549606,9,True,False,False,2,0.5,0.5,0.5,otozoum,0.4,,otozoum,silhouette,,,
Ouranosaurus,ouranosaurus,Ouranosaurus,5,262359,herbivorous,ornithopod,ornithopod,7.0,125.0,93.9,106.75,12.5,Ornithischia,,Nord,16.695,14.791533,4,True,True,True,3,0.35,0.6,0.75,ouranosaurus,0.2,0.18958031837916064,ouranosaurus,silhouette,,,
Overosaurus,overosaurus,Overosaurus,1,1152347,unknown,,unknown,,83.5,70.6,77.05,12.900000000000006,Saurischia,,Neuquén,-37.599998,-69.300003,1,True,False,False,1,0.5,0.5,0.5,overosaurus,0.4,,overosaurus,silhouette,,,
Oviraptor,oviraptor,Oviraptor,2,557950,omnivorous,small theropod,theropod,2.0,89.8,70.6,81.875,9.550000000000004,Saurischia,Oviraptoridae,Asht,42.3463555,87.35068150000001,2,True,True,True,4,0.65,0.55,0.9,oviraptor,0.6,0.044862518089725044,oviraptor,silhouette,,,
Ovoraptor,ovoraptor,Ovoraptor,1,487467,unknown,,unknown,,83.5,70.6,77.05,12.900000000000006,Saurischia,,Omnogov,44.156948,103.692329,1,True,False,False,1,0.5,0.5,0.5,ovoraptor,0.4,,ovoraptor,silhouette,,,
Owenodon,owenodon,Owenodon,7,150242,unknown,,unknown,,152.1,139.8,142.6,5.199999999999989,Ornithischia,,England,50.606667,-1.949167,2,True,False,False,1,0.5,0.5,0.5,owenodon,0.4,,owenodon,silhouette,,,
Oxalaia,oxalaia,Oxalaia,1,638678,unknown,,unknown,,105.3,93.5,99.4,11.799999999999997,Saurischia,Spinosauridae,Maranhão,-2.4781,-44.461399,1,True,False,False,2,0.5,0.5,0.5,oxalaia,0.4,,oxalaia,silhouette,,,
Pachycephalosaurus,pachycephalosaurus,Pachycephalosaurus,30,147092,herbivorous,ornithopod,ornithopod,8.0,83.5,66.0,69.05,6.099999999999994,Ornithischia,Pachycephalosauridae,Montana,45.8189445,-105.05763999999999,6,True,True,True,4,0.35,0.6,0.75,pachycephalosaurus,0.2,0.21852387843704776,pachycephalosaurus,silhouette,,,
Pachyrhinosaurus,pachyrhinosaurus,Pachyrhinosaurus,12,220124,herbivorous,ceratopsian,ceratopsian,6.0,83.5,66.0,74.75,12.900000000000006,Ornithischia,Ceratopsidae,Alberta,51.4799995,-113.00318150000001,3,True,True,True,4,0.35,0.85,0.45,pachyrhinosaurus,0.2,0.16063675832127353,pachyrhinosaurus,silhouette,,,
Padillasaurus,padillasaurus,Padillasaurus,1,1296269,unknown,,unknown,,130.0,125.45,127.725,4.549999999999997,Saurischia,,Ricaurte,5.617778,-73.551941,1,True,False,False,1,0.5,0.5,0.5,padillasaurus,0.4,,padillasaurus,silhouette,,,
Pakisaurus,pakisaurus,Pakisaurus,4,740917,unknown,,unknown,,72.1,66.0,69.05,6.099999999999994,Saurischia,Pakisauridae,Balochistan,29.688057,69.399586,1,True,False,False,2,0.5,0.5,0.5,pakisaurus,0.4,,pakisaurus,silhouette,,,
Paludititan,paludititan,Paludititan,1,970368,unknown,,unknown,,70.6,66.0,68.3,4.599999999999994,Saurischia,,Hunedoara,45.580002,22.93,1,True,False,False,1,0.5,0.5,0.5,paludititan,0.4,,paludititan,silhouette,,,
Pampadromaeus,pampadromaeus,Pampadromaeus,1,1071601,unknown,,unknown,,237.0,208.5,222.75,28.5,Saurischia,,Rio Grande do Sul,-29.679167,-53.292778,1,True,False,False,1,0.5,0.5,0.5,pampadromaeus,0.4,,pampadromaeus,silhouette,,,
Pamparaptor,pamparaptor,Pamparaptor,1,745312,unknown,,unknown,,93.5,85.8,89.65,7.700000000000003,Saurischia,,Neuquén,-38.450001,-68.783333,1,True,False,False,1,0.5,0.5,0.5,pamparaptor,0.4,,pamparaptor,silhouette,,,
Panamericansaurus,panamericansaurus,Panamericansaurus,1,892779,unknown,,unknown,,83.5,66.0,74.75,17.5,Saurischia,,Neuquén,-38.451462,-68.688309,1,True,False,False,1,0.5,0.5,0.5,panamericansaurus,0.4,,panamericansaurus,silhouette,,,
Panoplosaurus,panoplosaurus,Panoplosaurus,5,280200,herbivorous,armored dinosaur,armored,7.0,83.5,66.0,77.05,12.900000000000006,Ornithischia,Nodosauridae,Alberta,49.099998,-109.5,4,True,True,True,4,0.35,1.0,0.3,panoplosaurus,0.2,0.18958031837916064,panoplosaurus,silhouette,,,
Panphagia,panphagia,Panphagia,1,800076,unknown,,unknown,,237.0,228.0,232.5,9.0,Saurischia,Guaibasauridae,San Juan,-30.137222,-67.877502,1,True,False,False,2,0.5,0.5,0.5,panphagia,0.4,,panphagia,silhouette,,,
Pantydraco,pantydraco,Pantydraco,1,284027,herbivorous,ornithopod,ornithopod,3.0,208.5,201.3,204.9,7.199999999999989,Saurischia,,Wales,51.459999,-3.373889,1,True,True,True,3,0.35,0.6,0.75,pantydraco,0.2,0.07380607814761216,pantydraco,silhouette,,,
Parachirotherium,parachirotherium,Parachirotherium,1,1105201,unknown,,unknown,,237.0,228.0,232.5,9.0,Saurischia,Parachirotheriidae,Bayern,49.896858,11.61935,1,True,False,False,2,0.5,0.5,0.5,parachirotherium,0.4,,parachirotherium,silhouette,,,
Paracorpulentapus,paracorpulentapus,Paracorpulentapus,2,1203760,unknown,,unknown,,83.6,66.0,74.8,17.599999999999994,Saurischia,,Anhui,29.808332,118.030281,1,True,False,False,1,0.5,0.5,0.5,paracorpulentapus,0.4,,paracorpulentapus,silhouette,,,
Paragrallator,paragrallator,Paragrallator,2,575226,unknown,,unknown,,145.0,100.5,122.75,44.5,Saurischia,,Shandong,36.4121685,120.129757,1,True,False,False,1,0.5,0.5,0.5,paragrallator,0.4,,paragrallator,silhouette,,,
Paralititan,paralititan,Paralititan,1,475138,herbivorous,sauropod,sauropod,28.0,100.5,93.9,97.2,6.599999999999994,Saurischia,,Al Jizah,28.33639,28.984722,1,True,True,True,3,0.35,0.8,0.25,paralititan,0.2,0.7973950795947903,paralititan,silhouette,,,
Paranthodon,paranthodon,Paranthodon,1,464964,unknown,,unknown,,145.0,136.4,140.7,8.599999999999994,Ornithischia,,Eastern Cape,-33.549999,26.183331,1,True,False,False,1,0.5,0.5,0.5,paranthodon,0.4,,paranthodon,silhouette,,,
Pararhabdodon,pararhabdodon,Pararhabdodon,3,405243,unknown,,unknown,,70.6,66.0,68.3,4.599999999999994,Ornithischia,Hadrosauridae,Cataluña,42.155483,1.054786,1,True,False,False,2,0.5,0.5,0.5,pararhabdodon,0.4,,pararhabdodon,silhouette,,,
Parasaurolophus,parasaurolophus,Parasaurolophus,16,467016,herbivorous,ornithopod,ornithopod,11.0,83.5,70.6,77.05,12.900000000000006,Ornithischia,Hadrosauridae,New Mexico,36.343893,-108.1503715,3,True,True,True,4,0.35,0.6,0.75,parasaurolophus,0.2,0.30535455861070915,parasaurolophus,silhouette,,,
Parksosaurus,parksosaurus,Parksosaurus,2,485997,herbivorous,ornithopod,ornithopod,3.0,70.6,66.0,68.3,4.599999999999994,Ornithischia,Thescelosauridae,Alberta,51.447918,-112.341667,1,True,True,True,4,0.35,0.6,0.75,parksosaurus,0.2,0.07380607814761216,parksosaurus,silhouette,,,
Paronychodon,paronychodon,Paronychodon,99,287917,carnivorous,large theropod,theropod,5.0,157.3,66.0,69.05,6.099999999999994,Saurischia,Troodontidae,Alberta,47.5667,-107.099998,15,True,True,True,4,1.0,0.55,0.9,paronychodon,1.0,0.1316931982633864,paronychodon,silhouette,,,
Parvicursor,parvicursor,Parvicursor,1,283992,unknown,,unknown,,83.5,70.6,77.05,12.900000000000006,Saurischia,,Omnogov,43.466667,101.51667,1,True,False,False,1,0.5,0.5,0.5,parvicursor,0.4,,parvicursor,silhouette,,,
Patagonykus,patagonykus,Patagonykus,1,484410,unknown,,unknown,,93.5,85.8,89.65,7.700000000000003,Saurischia,Alvarezsauridae,Neuquén,-38.900002,-69.550003,1,True,False,False,2,0.5,0.5,0.5,patagonykus,0.4,,patagonykus,silhouette,,,
Patagosaurus,patagosaurus,Patagosaurus,4,297556,herbivorous,sauropod,sauropod,18.0,166.1,163.5,164.8,2.5999999999999943,Saurischia,,Chubut,-43.414358,-69.1853065,1,True,True,True,3,0.35,0.8,0.25,patagosaurus,0.2,0.507959479015919,patagosaurus,silhouette,,,
Pawpawsaurus,pawpawsaurus,Pawpawsaurus,1,373398,unknown,,unknown,,105.3,99.6,102.44999999999999,5.700000000000003,Ornithischia,Nodosauridae,Texas,32.866669,-97.300003,1,True,False,False,2,0.5,0.5,0.5,pawpawsaurus,0.4,,pawpawsaurus,silhouette,,,
Pectinodon,pectinodon,Pectinodon,8,464433,unknown,,unknown,,99.6,66.0,68.3,4.599999999999994,Saurischia,Troodontidae,Wyoming,43.166668,-104.6018525,3,True,False,False,2,0.5,0.5,0.5,pectinodon,0.4,,pectinodon,silhouette,,,
Pedopenna,pedopenna,Pedopenna,1,537627,unknown,,unknown,,164.7,161.2,162.95,3.5,Saurischia,,Nei Mongol,41.316387,119.238609,1,True,False,False,1,0.5,0.5,0.5,pedopenna,0.4,,pedopenna,silhouette,,,
Pegomastax,pegomastax,Pegomastax,1,1092062,unknown,,unknown,,201.3,190.8,196.05,10.5,Ornithischia,Heterodontosauridae,Free State,-30.5333,27.4167,1,True,False,False,2,0.5,0.5,0.5,pegomastax,0.4,,pegomastax,silhouette,,,
Pelecanimimus,pelecanimimus,Pelecanimimus,1,592562,unknown,,unknown,,130.0,125.45,127.725,4.549999999999997,Saurischia,,Cuenca,40.064526,-1.880849,1,True,False,False,1,0.5,0.5,0.5,pelecanimimus,0.4,,pelecanimimus,silhouette,,,
Pellegrinisaurus,pellegrinisaurus,Pellegrinisaurus,1,508143,unknown,,unknown,,83.5,70.6,77.05,12.900000000000006,Saurischia,,Río Negro,-38.76173,-67.982765,1,True,False,False,1,0.5,0.5,0.5,pellegrinisaurus,0.4,,pellegrinisaurus,silhouette,,,
Peloroplites,peloroplites,Peloroplites,1,534790,unknown,,unknown,,122.46,109.0,115.72999999999999,13.459999999999994,Ornithischia,Nodosauridae,Utah,39.179001,-110.106003,1,True,False,False,2,0.5,0.5,0.5,peloroplites,0.4,,peloroplites,silhouette,,,
Pelorosaurus,pelorosaurus,Pelorosaurus,3,832265,herbivorous,sauropod,sauropod,25.0,150.8,109.0,138.3,10.600000000000023,Saurischia,,England,51.086388,0.254722,2,True,True,True,3,0.35,0.8,0.25,pelorosaurus,0.2,0.7105643994211289,pelorosaurus,silhouette,,,
Penelopognathus,penelopognathus,Penelopognathus,1,840592,unknown,,unknown,,125.0,113.0,119.0,12.0,Ornithischia,,Nei Mongol,41.183334,106.033333,1,True,False,False,1,0.5,0.5,0.5,penelopognathus,0.4,,penelopognathus,silhouette,,,
Pentaceratops,pentaceratops,Pentaceratops,13,368113,herbivorous,ceratopsian,ceratopsian,6.8,83.5,66.0,77.05,12.900000000000006,Ornithischia,Ceratopsidae,New Mexico,36.285702,-108.084198,3,True,True,True,4,0.35,0.85,0.45,pentaceratops,0.2,0.1837916063675832,pentaceratops,silhouette,,,
Petrobrasaurus,petrobrasaurus,Petrobrasaurus,1,980825,unknown,,unknown,,89.3,83.5,86.4,5.799999999999997,Saurischia,Saltasauridae,Neuquén,-37.378613,-69.073059,1,True,False,False,2,0.5,0.5,0.5,petrobrasaurus,0.4,,petrobrasaurus,silhouette,,,
Philovenator,philovenator,Philovenator,1,1066320,unknown,,unknown,,83.6,72.1,77.85,11.5,Saurischia,Troodontidae,Nei Mongol,40.756111,107.426666,1,True,False,False,2,0.5,0.5,0.5,philovenator,0.4,,philovenator,silhouette,,,
Phuwiangosaurus,phuwiangosaurus,Phuwiangosaurus,12,380063,unknown,,unknown,,129.4,113.0,121.2,16.400000000000006,Saurischia,,Khon Kaen,16.683332,102.25,3,True,False,False,1,0.5,0.5,0.5,phuwiangosaurus,0.4,,phuwiangosaurus,silhouette,,,
Piatnitzkysaurus,piatnitzkysaurus,Piatnitzkysaurus,1,297555,carnivorous,large theropod,theropod,4.2,166.1,163.5,164.8,2.5999999999999943,Saurischia,Piatnitzkysauridae,Chubut,-43.416218,-69.163521,1,True,True,True,4,1.0,0.55,0.9,piatnitzkysaurus,1.0,0.10853835021707671,piatnitzkysaurus,silhouette,,,
